match_date,competition_name,home_team,home_score,home_elo,home_tries,home_conversion,home_penalty,home_kick,away_team,away_score,away_elo,away_tries,away_conversion,away_penalty,away_kick
2002-03-02,Six Nations Championship,France,20,2675,2,2,2,0,England,15,2715,0,0,5,0
2002-03-02,Six Nations Championship,Wales,44,2502,5,5,3,0,Italy,20,2407,2,2,2,0
2002-03-02,Six Nations Championship,Ireland,43,2561,4,4,5,0,Scotland,22,2538,1,1,5,0
2002-03-02,Super Rugby Pacific,Highlanders,45,2536,6,6,1,0,Sharks,5,2490,1,0,0,0
2002-03-02,Super Rugby Pacific,Brumbies,64,2659,7,7,5,0,Cats,16,2497,1,1,3,0
2002-03-02,Super Rugby Pacific,Queensland Reds,34,2549,4,4,2,0,Blues,23,2534,2,2,3,0
2002-03-02,Super Rugby Pacific,Bulls,18,2304,0,0,6,0,Hurricanes,37,2470,4,4,3,0
2002-03-02,Super Rugby Pacific,Stormers,25,2521,1,1,6,0,New South Wales Waratahs,26,2507,2,2,4,0
2002-03-08,Super Rugby Pacific,Highlanders,40,2549,4,4,4,0,Cats,8,2484,1,0,1,0
2002-03-08,Super Rugby Pacific,Brumbies,38,2667,5,5,1,0,Sharks,8,2482,1,0,1,0
2002-03-08,Super Rugby Pacific,Stormers,40,2534,4,4,4,0,Hurricanes,13,2458,1,1,2,0
2002-03-09,Premiership Rugby,Bath Rugby,9,2593,0,0,3,0,Leicester Tigers,27,2810,3,3,2,0
2002-03-09,Premiership Rugby,Gloucester Rugby,42,2587,6,6,0,0,Sale Sharks,14,2504,2,2,0,0
2002-03-09,Super Rugby Pacific,Crusaders,30,2592,3,3,3,0,Blues,11,2521,1,0,2,0
2002-03-09,Super Rugby Pacific,Queensland Reds,27,2556,3,3,2,0,Chiefs,13,2444,1,1,2,0
2002-03-09,Super Rugby Pacific,Bulls,19,2296,1,1,4,0,New South Wales Waratahs,51,2514,6,6,3,0
2002-03-10,Premiership Rugby,Yorkshire Carnegie,24,2493,3,3,1,0,Bristol Rugby,6,2477,0,0,2,0
2002-03-15,Super Rugby Pacific,Hurricanes,40,2473,4,4,4,0,Sharks,17,2466,2,2,1,0
2002-03-16,Premiership Rugby,Leicester Tigers,27,2816,3,3,2,0,Gloucester Rugby,10,2581,1,1,1,0
2002-03-16,Premiership Rugby,London Irish,24,2559,3,3,1,0,Bristol Rugby,13,2469,1,1,2,0
2002-03-16,Premiership Rugby,Harlequins,33,2428,3,3,4,0,Newcastle Falcons,19,2505,1,1,4,0
2002-03-16,Premiership Rugby,Northampton Saints,34,2572,4,4,2,0,Yorkshire Carnegie,14,2482,2,2,0,0
2002-03-16,Premiership Rugby,Sale Sharks,27,2516,3,3,2,0,Wasps,22,2559,1,1,5,0
2002-03-16,Super Rugby Pacific,New South Wales Waratahs,44,2528,5,5,3,0,Cats,21,2471,3,3,0,0
2002-03-16,Super Rugby Pacific,Bulls,35,2294,5,5,0,0,Brumbies,45,2669,6,6,1,0
2002-03-16,Super Rugby Pacific,Stormers,20,2524,2,2,2,0,Highlanders,21,2558,3,3,0,0
2002-03-17,Premiership Rugby,Saracens,33,2545,3,3,4,0,Bath Rugby,11,2576,1,0,2,0
2002-03-17,Super Rugby Pacific,Queensland Reds,27,2547,3,3,2,0,Crusaders,34,2601,4,4,2,0
2002-03-22,Super Rugby Pacific,Hurricanes,30,2483,3,3,3,0,Cats,21,2461,3,3,0,0
2002-03-22,Super Rugby Pacific,Bulls,17,2289,2,2,1,0,Highlanders,54,2564,6,6,4,0
2002-03-23,Six Nations Championship,Ireland,32,2567,2,2,6,0,Italy,17,2401,2,2,1,0
2002-03-23,Six Nations Championship,England,50,2721,5,5,5,0,Wales,10,2496,1,1,1,0
2002-03-23,Six Nations Championship,Scotland,10,2532,1,1,1,0,France,22,2681,1,1,5,0
2002-03-23,Super Rugby Pacific,Blues,37,2529,4,4,3,0,Chiefs,30,2436,3,3,3,0
2002-03-23,Super Rugby Pacific,New South Wales Waratahs,42,2540,6,6,0,0,Sharks,8,2454,1,0,1,0
2002-03-23,Super Rugby Pacific,Stormers,15,2514,0,0,5,0,Brumbies,36,2679,3,3,5,0
2002-03-29,Super Rugby Pacific,Blues,22,2539,1,1,5,0,New South Wales Waratahs,20,2530,2,2,2,0
2002-03-29,Rugby World Cup Qualifier,Malaysia,3,2442,0,0,1,0,Chinese Taipei,57,2532,6,6,5,0
2002-03-30,Premiership Rugby,Gloucester Rugby,36,2594,3,3,5,0,Saracens,13,2532,1,1,2,0
2002-03-30,Premiership Rugby,Bath Rugby,11,2560,1,0,2,0,Northampton Saints,29,2587,2,2,5,0
2002-03-30,Super Rugby Pacific,Highlanders,24,2550,3,3,1,0,Chiefs,29,2450,2,2,5,0
2002-03-30,Super Rugby Pacific,Hurricanes,22,2494,1,1,5,0,Queensland Reds,18,2535,0,0,6,0
2002-03-31,Premiership Rugby,Yorkshire Carnegie,24,2474,3,3,1,0,London Irish,29,2567,2,2,5,0
2002-03-31,Premiership Rugby,Newcastle Falcons,30,2520,3,3,3,0,Sale Sharks,10,2501,1,1,1,0
2002-03-31,Premiership Rugby,Bristol Rugby,43,2482,4,4,5,0,Harlequins,27,2415,3,3,2,0
2002-03-31,Premiership Rugby,Wasps,36,2575,3,3,5,0,Leicester Tigers,24,2800,3,3,1,0
2002-03-31,Super Rugby Pacific,Crusaders,33,2613,3,3,4,0,Brumbies,32,2667,2,2,6,0
2002-04-04,Rugby World Cup Qualifier,Arabian Gulf,40,2497,4,4,4,0,Thailand,20,2468,2,2,2,0
2002-04-05,Super Rugby Pacific,Highlanders,19,2558,1,1,4,0,Hurricanes,10,2486,1,1,1,0
2002-04-05,Rugby World Cup Qualifier,Latvia,8,2494,1,0,1,0,Denmark,32,2416,2,2,6,0
2002-04-05,Rugby World Cup Qualifier,Poland,20,2600,2,2,2,0,Germany,12,2481,0,0,4,0
2002-04-05,Rugby World Cup Qualifier,Singapore,34,2454,4,4,2,0,Malaysia,5,2428,1,0,0,0
2002-04-06,Six Nations Championship,France,44,2691,5,5,3,0,Ireland,5,2557,1,0,0,0
2002-04-06,Six Nations Championship,Wales,22,2487,1,1,5,0,Scotland,27,2541,3,3,2,0
2002-04-06,Super Rugby Pacific,Crusaders,49,2617,7,7,0,0,Bulls,15,2285,0,0,5,0
2002-04-06,Super Rugby Pacific,Queensland Reds,49,2545,7,7,0,0,Stormers,46,2505,4,4,6,0
2002-04-06,Super Rugby Pacific,Cats,25,2450,1,1,6,0,Chiefs,36,2461,3,3,5,0
2002-04-06,Super Rugby Pacific,Sharks,20,2467,2,2,2,0,Blues,13,2527,1,1,2,0
2002-04-06,Rugby World Cup Qualifier,Sri Lanka,9,2497,0,0,3,0,China,7,2489,1,1,0,0
2002-04-07,Six Nations Championship,Italy,9,2397,0,0,3,0,England,45,2725,6,6,1,0
2002-04-10,Premiership Rugby,Wasps,44,2591,5,5,3,0,Gloucester Rugby,9,2579,0,0,3,0
2002-04-10,Premiership Rugby,London Irish,31,2581,4,4,1,0,Bath Rugby,15,2546,0,0,5,0
2002-04-11,Rugby World Cup Qualifier,Thailand,8,2459,1,0,1,0,Hong Kong,15,2541,0,0,5,0
2002-04-12,Super Rugby Pacific,Crusaders,41,2627,5,5,2,0,Stormers,21,2495,3,3,0,0
2002-04-12,Super Rugby Pacific,Queensland Reds,48,2550,6,6,2,0,Bulls,12,2280,0,0,4,0
2002-04-12,Super Rugby Pacific,Cats,12,2442,0,0,4,0,Blues,24,2535,3,3,1,0
2002-04-12,Rugby World Cup Qualifier,Brazil,6,2528,0,0,2,0,Chile,46,2549,4,4,6,0
2002-04-13,Premiership Rugby,Bath Rugby,23,2554,2,2,3,0,Yorkshire Carnegie,12,2466,0,0,4,0
2002-04-13,Premiership Rugby,Northampton Saints,58,2602,7,7,3,0,Gloucester Rugby,21,2565,3,3,0,0
2002-04-13,Premiership Rugby,Leicester Tigers,20,2803,2,2,2,0,Newcastle Falcons,12,2517,0,0,4,0
2002-04-13,Premiership Rugby,Sale Sharks,53,2510,5,5,6,0,Bristol Rugby,47,2473,5,5,4,0
2002-04-13,Super Rugby Pacific,New South Wales Waratahs,31,2545,4,4,1,0,Highlanders,13,2543,1,1,2,0
2002-04-13,Super Rugby Pacific,Sharks,21,2476,3,3,0,0,Chiefs,18,2451,0,0,6,0
2002-04-13,Rugby World Cup Qualifier,China,57,2504,6,6,5,0,Kazakhstan,15,2484,0,0,5,0
2002-04-14,Premiership Rugby,London Irish,18,2579,0,0,6,0,Harlequins,18,2418,0,0,6,0
2002-04-14,Premiership Rugby,Saracens,14,2524,2,2,0,0,Wasps,20,2599,2,2,2,0
2002-04-14,Super Rugby Pacific,Brumbies,13,2652,1,1,2,0,Hurricanes,20,2501,2,2,2,0
2002-04-19,Premiership Rugby,Leicester Tigers,31,2807,4,4,1,0,Yorkshire Carnegie,10,2462,1,1,1,0
2002-04-19,Premiership Rugby,Sale Sharks,23,2525,2,2,3,0,Saracens,3,2508,0,0,1,0
2002-04-19,Super Rugby Pacific,Blues,65,2540,8,8,3,0,Bulls,24,2274,3,3,1,0
2002-04-19,Rugby World Cup Qualifier,Hong Kong,17,2549,2,2,1,0,Arabian Gulf,7,2489,1,1,0,0
2002-04-19,Rugby World Cup Qualifier,Paraguay,14,2483,2,2,0,0,Brazil,13,2516,1,1,2,0
2002-04-20,Super Rugby Pacific,Chiefs,33,2442,3,3,4,0,Stormers,45,2504,6,6,1,0
2002-04-20,Super Rugby Pacific,New South Wales Waratahs,19,2558,1,1,4,0,Brumbies,11,2639,1,0,2,0
2002-04-20,Super Rugby Pacific,Cats,15,2435,0,0,5,0,Queensland Reds,27,2557,3,3,2,0
2002-04-20,Super Rugby Pacific,Sharks,34,2470,4,4,2,0,Crusaders,37,2633,4,4,3,0
2002-04-20,Rugby World Cup Qualifier,Kazakhstan,20,2495,2,2,2,0,Sri Lanka,14,2487,2,2,0,0
2002-04-21,Premiership Rugby,Bristol Rugby,40,2465,4,4,4,0,Gloucester Rugby,41,2572,5,5,2,0
2002-04-26,Premiership Rugby,Wasps,16,2604,1,1,3,0,Harlequins,6,2413,0,0,2,0
2002-04-26,Super Rugby Pacific,Blues,25,2553,1,1,6,0,Stormers,6,2491,0,0,2,0
2002-04-26,Super Rugby Pacific,Brumbies,18,2626,0,0,6,0,Highlanders,25,2556,1,1,6,0
2002-04-26,Super Rugby Pacific,Cats,30,2430,3,3,3,0,Crusaders,37,2638,4,4,3,0
2002-04-27,Premiership Rugby,Northampton Saints,52,2612,7,7,1,0,Saracens,27,2498,3,3,2,0
2002-04-27,Super Rugby Pacific,Chiefs,53,2450,5,5,6,0,Bulls,24,2266,3,3,1,0
2002-04-27,Super Rugby Pacific,New South Wales Waratahs,19,2566,1,1,4,0,Hurricanes,13,2493,1,1,2,0
2002-04-27,Super Rugby Pacific,Sharks,29,2462,2,2,5,0,Queensland Reds,30,2565,3,3,3,0
2002-04-28,Premiership Rugby,Newcastle Falcons,36,2533,3,3,5,0,Bath Rugby,9,2537,0,0,3,0
2002-05-03,Premiership Rugby,Harlequins,40,2429,4,4,4,0,Yorkshire Carnegie,16,2446,1,1,3,0
2002-05-03,Super Rugby Pacific,Blues,13,2543,1,1,2,0,Highlanders,20,2566,2,2,2,0
2002-05-03,Rugby World Cup Qualifier,Poland,27,2606,3,3,2,0,Spain,15,2458,0,0,5,0
2002-05-04,Premiership Rugby,Gloucester Rugby,68,2585,8,8,4,0,Bath Rugby,12,2524,0,0,4,0
2002-05-04,Premiership Rugby,Wasps,17,2614,2,2,1,0,Northampton Saints,6,2602,0,0,2,0
2002-05-04,Super Rugby Pacific,Chiefs,15,2442,0,0,5,0,Brumbies,42,2634,6,6,0,0
2002-05-04,Super Rugby Pacific,Hurricanes,20,2484,2,2,2,0,Crusaders,48,2647,6,6,2,0
2002-05-04,Super Rugby Pacific,Bulls,10,2261,1,1,1,0,Sharks,23,2467,2,2,3,0
2002-05-04,Super Rugby Pacific,Cats,25,2421,1,1,6,0,Stormers,36,2500,3,3,5,0
2002-05-04,Rugby World Cup Qualifier,Czech Republic,18,2510,0,0,6,0,Russia,37,2576,4,4,3,0
2002-05-05,Premiership Rugby,Newcastle Falcons,47,2546,5,5,4,0,Saracens,18,2485,0,0,6,0
2002-05-05,Premiership Rugby,Bristol Rugby,38,2491,5,5,1,0,Leicester Tigers,21,2781,3,3,0,0
2002-05-05,Premiership Rugby,London Irish,32,2567,2,2,6,0,Sale Sharks,36,2537,3,3,5,0
2002-05-05,Super Rugby Pacific,Queensland Reds,31,2575,4,4,1,0,New South Wales Waratahs,24,2556,3,3,1,0
2002-05-08,Premiership Rugby,Newcastle Falcons,33,2556,3,3,4,0,London Irish,28,2557,4,4,0,0
2002-05-08,Premiership Rugby,Sale Sharks,35,2544,5,5,0,0,Yorkshire Carnegie,20,2439,2,2,2,0
2002-05-08,Premiership Rugby,Bristol Rugby,27,2484,3,3,2,0,Northampton Saints,37,2610,4,4,3,0
2002-05-10,Super Rugby Pacific,Chiefs,44,2458,5,5,3,0,Hurricanes,20,2467,2,2,2,0
2002-05-10,Super Rugby Pacific,Brumbies,46,2645,4,4,6,0,Blues,25,2532,1,1,6,0
2002-05-11,Super Rugby Pacific,Crusaders,96,2658,12,12,4,0,New South Wales Waratahs,19,2546,1,1,4,0
2002-05-11,Super Rugby Pacific,Highlanders,40,2576,4,4,4,0,Queensland Reds,26,2565,2,2,4,0
2002-05-11,Super Rugby Pacific,Sharks,38,2480,5,5,1,0,Cats,11,2409,1,0,2,0
2002-05-11,Super Rugby Pacific,Stormers,31,2504,4,4,1,0,Bulls,27,2257,3,3,2,0
2002-05-12,Premiership Rugby,Bath Rugby,22,2517,1,1,5,0,Wasps,24,2622,3,3,1,0
2002-05-12,Premiership Rugby,Leicester Tigers,34,2787,4,4,2,0,London Irish,16,2551,1,1,3,0
2002-05-12,Premiership Rugby,Northampton Saints,24,2618,3,3,1,0,Newcastle Falcons,19,2548,1,1,4,0
2002-05-12,Premiership Rugby,Yorkshire Carnegie,17,2429,2,2,1,0,Gloucester Rugby,50,2595,5,5,5,0
2002-05-12,Premiership Rugby,Sale Sharks,40,2554,4,4,4,0,Harlequins,11,2420,1,0,2,0
2002-05-12,Premiership Rugby,Saracens,26,2474,2,2,4,0,Bristol Rugby,28,2494,4,4,0,0
2002-05-17,Rugby World Cup Qualifier,Chinese Taipei,20,2542,2,2,2,0,Hong Kong,15,2539,0,0,5,0
2002-05-17,Rugby World Cup Qualifier,Portugal,39,2492,3,3,6,0,Poland,26,2593,2,2,4,0
2002-05-17,Rugby World Cup Qualifier,Tunisia,27,2480,3,3,2,0,Morocco,26,2508,2,2,4,0
2002-05-18,Super Rugby Pacific,Crusaders,34,2666,4,4,2,0,Highlanders,23,2568,2,2,3,0
2002-05-18,Super Rugby Pacific,New South Wales Waratahs,10,2534,1,1,1,0,Brumbies,51,2656,6,6,3,0
2002-05-18,Rugby World Cup Qualifier,Netherlands,12,2533,0,0,4,0,Czech Republic,54,2527,6,6,4,0
2002-05-24,Rugby World Cup Qualifier,China,21,2495,3,3,0,0,Chinese Taipei,29,2552,2,2,5,0
2002-05-24,Rugby World Cup Qualifier,Ivory Coast,8,2405,1,0,1,0,Tunisia,13,2488,1,1,2,0
2002-05-25,Super Rugby Pacific,Crusaders,31,2680,4,4,1,0,Brumbies,13,2642,1,1,2,0
2002-05-31,Rugby World Cup Qualifier,Samoa,16,2483,1,1,3,0,Fiji,17,2560,2,2,1,0
2002-05-31,Rugby World Cup Qualifier,Russia,65,2589,8,8,3,0,Netherlands,3,2521,0,0,1,0
2002-05-31,Rugby World Cup Qualifier,Morocco,23,2515,2,2,3,0,Ivory Coast,21,2398,3,3,0,0
2002-05-31,Rugby World Cup Qualifier,Hong Kong,34,2552,4,4,2,0,China,7,2483,1,1,0,0
2002-06-01,Rugby World Cup Qualifier,Madagascar,3,2524,0,0,1,0,Zimbabwe,52,2514,7,7,1,0
2002-06-01,Rugby World Cup Qualifier,Spain,34,2469,4,4,2,0,Portugal,21,2481,3,3,0,0
2002-06-06,Rugby World Cup Qualifier,Tonga,22,2473,1,1,5,0,Fiji,47,2573,5,5,4,0
2002-06-14,Rugby World Cup Qualifier,Tonga,16,2463,1,1,3,0,Samoa,27,2493,3,3,2,0
2002-06-14,Rugby World Cup Qualifier,Namibia,112,2497,16,16,0,0,Madagascar,0,2507,0,0,0,0
2002-06-15,Rugby World Cup Qualifier,Japan,90,2404,12,12,2,0,Korea,24,2481,3,3,1,0
2002-06-21,Rugby World Cup Qualifier,Fiji,12,2560,0,0,4,0,Samoa,22,2506,1,1,5,0
2002-06-22,Rugby World Cup Qualifier,Chinese Taipei,31,2533,4,4,1,0,Korea,54,2500,6,6,4,0
2002-06-27,Rugby World Cup Qualifier,Samoa,31,2519,4,4,1,0,Tonga,13,2450,1,1,2,0
2002-06-28,Rugby World Cup Qualifier,Canada,26,2499,2,2,4,0,United States of America,9,2396,0,0,3,0
2002-06-28,Rugby World Cup Qualifier,Zimbabwe,30,2503,3,3,3,0,Namibia,42,2507,6,6,0,0
2002-06-29,Rugby World Cup Qualifier,Korea,119,2516,17,17,0,0,Chinese Taipei,7,2517,1,1,0,0
2002-07-05,Rugby World Cup Qualifier,Fiji,47,2570,5,5,4,0,Tonga,20,2440,2,2,2,0
2002-07-07,Rugby World Cup Qualifier,Japan,155,2423,20,20,5,0,Chinese Taipei,3,2498,0,0,1,0
2002-07-12,Rugby World Cup Qualifier,United States of America,13,2385,1,1,2,0,Canada,36,2510,3,3,5,0
2002-07-13,The Rugby Championship,New Zealand,12,2691,0,0,4,0,Australia,6,2716,0,0,2,0
2002-07-13,Rugby World Cup Qualifier,Korea,17,2497,2,2,1,0,Japan,55,2443,7,7,2,0
2002-07-20,International Test Match,Uganda,8,2484,0,0,0,0,Kenya,12,2496,0,0,0,0
2002-07-20,The Rugby Championship,New Zealand,41,2704,5,5,2,0,South Africa,20,2648,2,2,2,0
2002-07-20,Rugby World Cup Qualifier,Chinese Taipei,3,2480,0,0,1,0,Japan,120,2460,15,15,5,0
2002-07-26,Rugby World Cup Qualifier,Chile,10,2557,1,1,1,0,Uruguay,6,2472,0,0,2,0
2002-07-27,The Rugby Championship,Australia,38,2724,5,5,1,0,South Africa,27,2640,3,3,2,0
2002-08-03,The Rugby Championship,Australia,16,2733,1,1,3,0,New Zealand,14,2695,2,2,0,0
2002-08-09,Rugby World Cup Qualifier,United States of America,35,2399,5,5,0,0,Chile,22,2543,1,1,5,0
2002-08-09,Rugby World Cup Qualifier,Canada,51,2523,6,6,3,0,Uruguay,16,2459,1,1,3,0
2002-08-10,The Rugby Championship,South Africa,23,2631,2,2,3,0,New Zealand,30,2704,3,3,3,0
2002-08-14,Rugby World Cup Qualifier,United States of America,28,2411,4,4,0,0,Uruguay,24,2448,3,3,1,0
2002-08-16,Rugby World Cup Qualifier,Canada,27,2538,3,3,2,0,Chile,6,2527,0,0,2,0
2002-08-17,The Rugby Championship,South Africa,33,2644,3,3,4,0,Australia,31,2721,4,4,1,0
2002-08-23,Rugby World Cup Qualifier,Uruguay,25,2460,1,1,6,0,Canada,23,2526,2,2,3,0
2002-08-23,Rugby World Cup Qualifier,Chile,21,2534,3,3,0,0,United States of America,13,2404,1,1,2,0
2002-08-30,Premiership Rugby,Sale Sharks,24,2565,3,3,1,0,Northampton Saints,21,2606,3,3,0,0
2002-08-30,Rugby World Cup Qualifier,Chile,11,2518,1,0,2,0,Canada,29,2542,2,2,5,0
2002-08-30,Rugby World Cup Qualifier,Uruguay,10,2468,1,1,1,0,United States of America,9,2396,0,0,3,0
2002-08-31,Premiership Rugby,Yorkshire Carnegie,26,2447,2,2,4,0,Leicester Tigers,13,2769,1,1,2,0
2002-08-31,Premiership Rugby,Harlequins,19,2414,1,1,4,0,Gloucester Rugby,25,2600,1,1,6,0
2002-09-01,Premiership Rugby,Newcastle Falcons,24,2560,3,3,1,0,Wasps,17,2610,2,2,1,0
2002-09-01,Premiership Rugby,London Irish,22,2539,1,1,5,0,Bath Rugby,24,2528,3,3,1,0
2002-09-01,Premiership Rugby,Bristol Rugby,30,2483,3,3,3,0,Saracens,45,2485,6,6,1,0
2002-09-06,African CAR Championship,Uganda,25,2493,1,1,6,0,Cameroon,13,2470,1,1,2,0
2002-09-06,Rugby World Cup Qualifier,Uruguay,34,2480,4,4,2,0,Chile,23,2507,2,2,3,0
2002-09-07,Premiership Rugby,Northampton Saints,31,2619,4,4,1,0,Newcastle Falcons,13,2547,1,1,2,0
2002-09-07,Premiership Rugby,Gloucester Rugby,44,2613,5,5,3,0,Sale Sharks,8,2552,1,0,1,0
2002-09-07,Premiership Rugby,Leicester Tigers,30,2772,3,3,3,0,Harlequins,6,2411,0,0,2,0
2002-09-08,Premiership Rugby,Yorkshire Carnegie,41,2465,5,5,2,0,London Irish,16,2521,1,1,3,0
2002-09-08,Premiership Rugby,Saracens,28,2502,4,4,0,0,Bath Rugby,3,2511,0,0,1,0
2002-09-08,Premiership Rugby,Wasps,38,2617,5,5,1,0,Bristol Rugby,35,2477,5,5,0,0
2002-09-13,Premiership Rugby,Sale Sharks,29,2568,2,2,5,0,Leicester Tigers,16,2757,1,1,3,0
2002-09-14,Premiership Rugby,Bath Rugby,27,2513,3,3,2,0,Wasps,27,2615,3,3,2,0
2002-09-14,Premiership Rugby,Harlequins,23,2402,2,2,3,0,Yorkshire Carnegie,33,2474,3,3,4,0
2002-09-15,Premiership Rugby,Newcastle Falcons,19,2539,1,1,4,0,Gloucester Rugby,22,2622,1,1,5,0
2002-09-15,Premiership Rugby,London Irish,32,2535,2,2,6,0,Saracens,10,2488,1,1,1,0
2002-09-15,Premiership Rugby,Bristol Rugby,28,2471,4,4,0,0,Northampton Saints,36,2625,3,3,5,0
2002-09-20,Premiership Rugby,Yorkshire Carnegie,29,2475,2,2,5,0,Sale Sharks,29,2566,2,2,5,0
2002-09-20,African CAR Championship,Cameroon,13,2461,1,1,2,0,Kenya,18,2506,0,0,6,0
2002-09-20,African CAR Championship,Zambia,61,2512,7,7,4,0,Swaziland,9,2466,0,0,3,0
2002-09-20,Rugby World Cup Qualifier,Russia,3,2572,0,0,1,0,Ireland,35,2574,5,5,0,0
2002-09-21,Premiership Rugby,Gloucester Rugby,45,2630,6,6,1,0,Bristol Rugby,18,2462,0,0,6,0
2002-09-21,Premiership Rugby,Harlequins,29,2415,2,2,5,0,London Irish,19,2521,1,1,4,0
2002-09-21,Premiership Rugby,Northampton Saints,24,2635,3,3,1,0,Bath Rugby,3,2503,0,0,1,0
2002-09-21,Premiership Rugby,Leicester Tigers,52,2763,7,7,1,0,Newcastle Falcons,9,2532,0,0,3,0
2002-09-21,Rugby World Cup Qualifier,Spain,3,2450,0,0,1,0,Italy,50,2415,5,5,5,0
2002-09-22,Premiership Rugby,Wasps,51,2625,6,6,3,0,Saracens,23,2479,2,2,3,0
2002-09-27,Premiership Rugby,Sale Sharks,20,2572,2,2,2,0,Harlequins,16,2410,1,1,3,0
2002-09-27,Rugby World Cup Qualifier,Ireland,63,2585,9,9,0,0,Georgia,14,2491,2,2,0,0
2002-09-27,Rugby World Cup Qualifier,Italy,25,2426,1,1,6,0,Romania,17,2450,2,2,1,0
2002-09-28,Premiership Rugby,Saracens,31,2493,4,4,1,0,Northampton Saints,19,2621,1,1,4,0
2002-09-28,Premiership Rugby,Bath Rugby,21,2504,3,3,0,0,Gloucester Rugby,21,2629,3,3,0,0
2002-09-29,Premiership Rugby,Newcastle Falcons,27,2541,3,3,2,0,Yorkshire Carnegie,20,2467,2,2,2,0
2002-09-29,Premiership Rugby,Bristol Rugby,25,2479,1,1,6,0,Leicester Tigers,20,2747,2,2,2,0
2002-09-29,Premiership Rugby,London Irish,21,2514,3,3,0,0,Wasps,31,2632,4,4,1,0
2002-10-04,African CAR Championship,Kenya,22,2495,1,1,5,0,Uganda,31,2504,4,4,1,0
2002-10-04,African CAR Championship,Swaziland,10,2466,1,1,1,0,Botswana,10,2470,1,1,1,0
2002-10-04,FIRA Championship D2,Sweden,7,2549,1,1,0,0,Poland,14,2602,2,2,0,0
2002-10-04,Rugby World Cup Qualifier,Romania,67,2465,7,7,6,0,Spain,6,2436,0,0,2,0
2002-10-05,Premiership Rugby,Sale Sharks,36,2584,3,3,5,0,London Irish,14,2502,2,2,0,0
2002-10-05,Premiership Rugby,Gloucester Rugby,44,2638,5,5,3,0,Saracens,14,2483,2,2,0,0
2002-10-05,Premiership Rugby,Leicester Tigers,22,2750,1,1,5,0,Bath Rugby,20,2501,2,2,2,0
2002-10-05,Premiership Rugby,Harlequins,47,2430,5,5,4,0,Newcastle Falcons,23,2520,2,2,3,0
2002-10-05,Premiership Rugby,Northampton Saints,34,2631,4,4,2,0,Wasps,20,2622,2,2,2,0
2002-10-06,Premiership Rugby,Yorkshire Carnegie,25,2477,1,1,6,0,Bristol Rugby,13,2469,1,1,2,0
2002-10-12,Rugby World Cup Qualifier,Georgia,17,2503,2,2,1,0,Russia,13,2560,1,1,2,0
2002-10-18,FIRA Championship D2,Ukraine,20,2601,2,2,2,0,Poland,11,2592,1,0,2,0
2002-10-18,FIRA Championship D2,Croatia,13,2607,1,1,2,0,Slovenia,0,2485,0,0,0,0
2002-10-18,Rugby World Cup Qualifier,Papua New Guinea,29,2543,2,2,5,0,Cook Islands,14,2511,2,2,0,0
2002-10-25,FIRA Championship D2,Denmark,13,2416,1,1,2,0,Switzerland,13,2472,1,1,2,0
2002-10-25,Rugby World Cup Qualifier,Cook Islands,21,2521,3,3,0,0,Papua New Guinea,13,2532,1,1,2,0
2002-10-26,Premiership Rugby,Wasps,23,2632,2,2,3,0,Gloucester Rugby,16,2627,1,1,3,0
2002-10-26,Premiership Rugby,Bath Rugby,20,2490,2,2,2,0,Yorkshire Carnegie,22,2488,1,1,5,0
2002-10-26,Rugby World Cup Qualifier,Spain,3,2425,0,0,1,0,Russia,36,2570,3,3,5,0
2002-10-27,Premiership Rugby,Newcastle Falcons,31,2532,4,4,1,0,Sale Sharks,20,2573,2,2,2,0
2002-10-27,Premiership Rugby,London Irish,12,2495,0,0,4,0,Northampton Saints,14,2638,2,2,0,0
2002-10-27,Premiership Rugby,Saracens,18,2480,0,0,6,0,Leicester Tigers,26,2754,2,2,4,0
2002-11-01,Premiership Rugby,Sale Sharks,28,2580,4,4,0,0,Bristol Rugby,14,2462,2,2,0,0
2002-11-01,FIRA Championship D2,Slovenia,10,2472,1,1,1,0,Denmark,13,2429,1,1,2,0
2002-11-01,FIRA Championship D2,Croatia,33,2616,3,3,4,0,Belgium,12,2459,0,0,4,0
2002-11-02,Premiership Rugby,Harlequins,18,2441,0,0,6,0,Bath Rugby,9,2478,0,0,3,0
2002-11-02,Premiership Rugby,Gloucester Rugby,18,2638,0,0,6,0,Northampton Saints,9,2628,0,0,3,0
2002-11-02,Premiership Rugby,Leicester Tigers,9,2760,0,0,3,0,Wasps,6,2626,0,0,2,0
2002-11-03,Premiership Rugby,Yorkshire Carnegie,27,2498,3,3,2,0,Saracens,18,2470,0,0,6,0
2002-11-03,Premiership Rugby,Newcastle Falcons,16,2521,1,1,3,0,London Irish,24,2506,3,3,1,0
2002-11-08,FIRA Championship D2,Switzerland,24,2486,3,3,1,0,Croatia,15,2603,0,0,5,0
2002-11-09,Premiership Rugby,Northampton Saints,3,2621,0,0,1,0,Leicester Tigers,16,2767,1,1,3,0
2002-11-10,Premiership Rugby,Bath Rugby,24,2491,3,3,1,0,Sale Sharks,18,2567,0,0,6,0
2002-11-10,Premiership Rugby,London Irish,19,2496,1,1,4,0,Gloucester Rugby,40,2647,4,4,4,0
2002-11-10,Premiership Rugby,Bristol Rugby,38,2479,5,5,1,0,Newcastle Falcons,10,2504,1,1,1,0
